timestamp,device_id,energy_consumed,device_type,location,data_size,latency,error_rate,protocol_type,air_quality,temperature,humidity,traffic_flow,transaction_id,transaction_status,block_hash,node_id,validation_status,model_version,training_time,model_accuracy,communication_cost,system_status
2020-01-02 14:25:00,device_5,4.88,fan,Zone 5,2085,20,0.016,MQTT,95,27.1,63,73,txn_462,pending,block_3517,node_3,failed,1,155,0.85,0.05,3
2020-01-02 14:30:00,device_5,3.35,light bulb,Zone 4,2222,48,0.032,FTP,103,32.2,51,57,txn_463,pending,block_3403,node_2,successful,1,155,0.81,0.19,1
2020-01-02 14:35:00,device_2,2.2,smart appliance,Zone 1,572,8,0.026,CoAP,94,22.3,65,76,txn_464,confirmed,block_6136,node_1,failed,5,87,0.95,0.17,3
2020-01-02 14:40:00,device_5,4.79,light bulb,Zone 3,3911,11,0.07,MQTT,86,30.0,53,55,txn_465,pending,block_9434,node_1,failed,4,80,0.93,0.11,1
2020-01-02 14:45:00,device_2,1.72,air conditioner,Zone 1,4040,44,0.088,FTP,59,24.8,58,47,txn_466,pending,block_4407,node_2,successful,2,235,0.87,0.02,2
2020-01-02 14:50:00,device_1,2.48,fan,Zone 2,3038,23,0.082,FTP,59,21.7,42,8,txn_467,confirmed,block_4255,node_1,failed,2,98,0.71,0.08,3
2020-01-02 14:55:00,device_2,2.15,heater,Zone 3,4127,19,0.045,CoAP,130,32.5,72,27,txn_468,confirmed,block_1210,node_2,failed,5,175,0.93,0.06,3
2020-01-02 15:00:00,device_4,3.81,light bulb,Zone 2,4335,16,0.029,HTTP,66,30.5,30,13,txn_469,failed,block_1610,node_1,successful,4,81,0.89,0.06,2
2020-01-02 15:05:00,device_5,3.94,fan,Zone 1,2749,32,0.019,MQTT,131,24.3,75,5,txn_470,failed,block_8962,node_1,successful,1,91,0.78,0.12,3
2020-01-02 15:10:00,device_2,0.58,smart appliance,Zone 4,114,31,0.084,MQTT,143,17.2,72,71,txn_471,pending,block_5433,node_1,successful,3,106,0.73,0.06,1
2020-01-02 15:15:00,device_5,1.33,fan,Zone 2,3829,33,0.028,MQTT,63,32.9,64,51,txn_472,failed,block_8208,node_3,failed,2,143,0.88,0.03,3
2020-01-02 15:20:00,device_4,3.71,light bulb,Zone 4,1518,7,0.055,FTP,127,18.6,41,30,txn_473,confirmed,block_8820,node_2,failed,4,147,0.91,0.05,2
2020-01-02 15:25:00,device_2,1.53,fan,Zone 3,4904,21,0.092,CoAP,79,28.5,31,16,txn_474,confirmed,block_8547,node_1,successful,4,231,0.85,0.12,2
2020-01-02 15:30:00,device_5,0.37,heater,Zone 1,2070,31,0.094,CoAP,86,16.8,37,6,txn_475,confirmed,block_4674,node_2,failed,3,51,0.76,0.16,3
2020-01-02 15:35:00,device_3,4.16,light bulb,Zone 1,199,15,0.013,CoAP,132,30.5,56,36,txn_476,confirmed,block_8234,node_1,successful,1,132,0.71,0.17,3
2020-01-02 15:40:00,device_5,2.75,heater,Zone 2,3161,20,0.011,MQTT,102,17.0,67,60,txn_477,confirmed,block_7434,node_3,successful,4,196,0.85,0.17,3
2020-01-02 15:45:00,device_4,4.64,light bulb,Zone 2,2443,45,0.077,HTTP,92,28.8,80,19,txn_478,pending,block_1230,node_1,failed,4,125,0.85,0.02,2
2020-01-02 15:50:00,device_1,0.22,fan,Zone 3,931,40,0.082,MQTT,124,33.2,61,41,txn_479,pending,block_7550,node_3,failed,3,291,0.89,0.1,3
2020-01-02 15:55:00,device_5,3.01,heater,Zone 3,1174,18,0.003,CoAP,145,25.6,71,91,txn_480,pending,block_4179,node_2,successful,2,210,0.91,0.13,1
2020-01-02 16:00:00,device_2,3.25,light bulb,Zone 3,760,22,0.072,MQTT,108,28.1,57,94,txn_481,pending,block_9992,node_3,failed,4,114,0.81,0.15,1
2020-01-02 16:05:00,device_1,3.86,fan,Zone 3,409,21,0.069,MQTT,92,18.8,69,39,txn_482,pending,block_8128,node_3,failed,3,35,0.75,0.08,3
2020-01-02 16:10:00,device_5,3.73,smart appliance,Zone 2,827,27,0.05,FTP,134,28.8,40,99,txn_483,confirmed,block_5983,node_3,successful,3,139,0.74,0.02,1
2020-01-02 16:15:00,device_3,4.73,air conditioner,Zone 3,4833,7,0.055,MQTT,148,16.9,56,33,txn_484,confirmed,block_6576,node_2,failed,5,260,0.78,0.06,2
2020-01-02 16:20:00,device_3,4.17,air conditioner,Zone 1,2089,33,0.027,MQTT,96,32.2,35,3,txn_485,pending,block_9778,node_3,failed,5,297,0.93,0.14,3
2020-01-02 16:25:00,device_2,2.1,fan,Zone 4,3748,29,0.01,MQTT,146,18.2,72,45,txn_486,pending,block_1827,node_3,successful,1,172,0.86,0.1,3
2020-01-02 16:30:00,device_5,3.74,smart appliance,Zone 1,418,22,0.092,CoAP,104,23.9,61,88,txn_487,failed,block_2601,node_3,successful,5,57,0.91,0.09,2
2020-01-02 16:35:00,device_1,3.8,air conditioner,Zone 2,4698,8,0.012,FTP,91,22.4,59,21,txn_488,pending,block_6956,node_1,successful,3,245,0.78,0.1,3
2020-01-02 16:40:00,device_2,2.88,smart appliance,Zone 1,2396,15,0.053,CoAP,103,29.7,60,70,txn_489,pending,block_7856,node_1,successful,1,56,0.73,0.13,3
2020-01-02 16:45:00,device_5,2.83,air conditioner,Zone 4,2537,18,0.065,FTP,63,23.6,51,58,txn_490,confirmed,block_9939,node_3,successful,4,124,0.77,0.19,2
2020-01-02 16:50:00,device_3,2.78,fan,Zone 1,4634,17,0.044,MQTT,102,17.6,70,76,txn_491,pending,block_8982,node_2,successful,5,139,0.92,0.13,2
2020-01-02 16:55:00,device_2,1.54,light bulb,Zone 5,4364,16,0.039,MQTT,58,30.7,43,63,txn_492,confirmed,block_4926,node_3,failed,2,65,0.84,0.14,3
2020-01-02 17:00:00,device_3,0.99,air conditioner,Zone 5,586,24,0.006,CoAP,141,33.7,46,48,txn_493,confirmed,block_4696,node_3,failed,2,40,0.76,0.19,2
2020-01-02 17:05:00,device_5,4.29,light bulb,Zone 2,1073,33,0.042,FTP,144,18.3,37,61,txn_494,pending,block_6447,node_2,failed,2,119,0.82,0.08,3
2020-01-02 17:10:00,device_3,1.93,heater,Zone 3,584,27,0.061,CoAP,123,16.0,79,90,txn_495,confirmed,block_8402,node_2,successful,1,176,0.85,0.19,1
2020-01-02 17:15:00,device_3,2.98,smart appliance,Zone 5,3664,22,0.096,FTP,82,19.6,63,78,txn_496,pending,block_8074,node_2,failed,2,125,0.71,0.1,2
2020-01-02 17:20:00,device_2,1.98,heater,Zone 5,2473,31,0.007,MQTT,64,30.7,44,88,txn_497,confirmed,block_2126,node_1,successful,5,220,0.92,0.04,2
2020-01-02 17:25:00,device_1,4.48,air conditioner,Zone 1,631,19,0.066,HTTP,60,28.4,32,77,txn_498,failed,block_4755,node_1,failed,3,184,0.87,0.07,2
2020-01-02 17:30:00,device_4,1.87,light bulb,Zone 3,3025,36,0.084,HTTP,111,15.6,74,11,txn_499,failed,block_5519,node_1,failed,3,264,0.74,0.08,2
2020-01-02 17:35:00,device_5,1.49,air conditioner,Zone 4,2624,46,0.065,CoAP,56,28.8,48,53,txn_500,pending,block_5205,node_2,failed,1,161,0.91,0.1,3
2020-01-02 17:40:00,device_1,3.15,fan,Zone 2,1064,9,0.057,MQTT,136,28.0,69,19,txn_501,confirmed,block_7505,node_3,failed,5,300,0.9,0.04,1
2020-01-02 17:45:00,device_3,3.48,heater,Zone 5,4118,6,0.059,CoAP,79,28.3,48,94,txn_502,failed,block_3273,node_1,successful,3,88,0.83,0.19,1
2020-01-02 17:50:00,device_4,2.07,light bulb,Zone 4,3178,28,0.078,CoAP,126,32.4,56,80,txn_503,pending,block_9453,node_3,failed,3,176,0.88,0.02,2
2020-01-02 17:55:00,device_2,2.58,heater,Zone 2,3501,22,0.093,CoAP,60,17.5,56,92,txn_504,confirmed,block_7231,node_1,failed,4,214,0.82,0.06,1
2020-01-02 18:00:00,device_1,0.2,light bulb,Zone 1,2430,34,0.019,MQTT,74,27.7,70,6,txn_505,pending,block_3011,node_3,failed,5,160,0.73,0.04,3
2020-01-02 18:05:00,device_2,2.97,light bulb,Zone 3,3500,49,0.064,HTTP,110,33.7,80,51,txn_506,confirmed,block_2140,node_3,failed,3,282,0.78,0.04,3
2020-01-02 18:10:00,device_5,2.16,light bulb,Zone 2,1665,24,0.065,MQTT,120,17.7,65,92,txn_507,pending,block_6681,node_1,failed,5,230,0.93,0.13,2
2020-01-02 18:15:00,device_1,1.33,air conditioner,Zone 1,2683,38,0.035,MQTT,130,30.5,59,67,txn_508,failed,block_6273,node_1,failed,5,138,0.92,0.15,1
2020-01-02 18:20:00,device_5,2.6,smart appliance,Zone 4,977,38,0.005,CoAP,92,22.4,73,39,txn_509,failed,block_9757,node_1,successful,3,133,0.86,0.08,2
2020-01-02 18:25:00,device_4,3.05,smart appliance,Zone 2,4640,44,0.038,MQTT,51,23.1,57,70,txn_510,failed,block_4472,node_1,successful,5,240,0.95,0.14,1
2020-01-02 18:30:00,device_2,0.26,air conditioner,Zone 5,2303,29,0.017,CoAP,104,19.6,77,46,txn_511,pending,block_4891,node_1,successful,1,199,0.84,0.2,3
2020-01-02 18:35:00,device_1,1.53,heater,Zone 5,4325,27,0.046,MQTT,145,34.3,43,84,txn_512,pending,block_2448,node_1,failed,2,183,0.92,0.19,1
2020-01-02 18:40:00,device_4,1.22,heater,Zone 1,2489,33,0.003,MQTT,140,16.7,78,33,txn_513,confirmed,block_9301,node_1,successful,4,180,0.95,0.06,1
2020-01-02 18:45:00,device_3,4.21,light bulb,Zone 3,3983,30,0.011,HTTP,124,23.7,55,6,txn_514,failed,block_9296,node_3,failed,3,102,0.95,0.13,1
2020-01-02 18:50:00,device_3,0.3,fan,Zone 4,1728,50,0.002,FTP,59,33.5,35,72,txn_515,failed,block_4523,node_2,successful,1,258,0.88,0.16,3
2020-01-02 18:55:00,device_4,0.14,smart appliance,Zone 4,2580,15,0.047,FTP,141,16.1,72,57,txn_516,failed,block_4438,node_3,failed,3,77,0.9,0.14,3
2020-01-02 19:00:00,device_3,2.83,light bulb,Zone 2,4772,20,0.079,MQTT,89,23.0,38,31,txn_517,pending,block_8602,node_3,successful,3,277,0.8,0.09,1
2020-01-02 19:05:00,device_1,1.68,fan,Zone 1,3078,22,0.048,MQTT,89,16.0,62,82,txn_518,failed,block_4190,node_3,failed,5,126,0.9,0.08,3
2020-01-02 19:10:00,device_4,1.08,air conditioner,Zone 4,2921,18,0.037,CoAP,65,16.7,66,27,txn_519,failed,block_3279,node_1,failed,5,165,0.88,0.14,1
2020-01-02 19:15:00,device_2,1.42,fan,Zone 4,334,39,0.085,HTTP,148,33.8,36,98,txn_520,failed,block_3156,node_2,failed,1,86,0.82,0.06,1
2020-01-02 19:20:00,device_5,4.77,fan,Zone 3,702,35,0.065,HTTP,144,29.6,50,62,txn_521,pending,block_4741,node_1,failed,5,134,0.84,0.06,3
2020-01-02 19:25:00,device_5,2.3,air conditioner,Zone 1,857,38,0.073,CoAP,139,34.9,78,99,txn_522,failed,block_4040,node_2,failed,5,124,0.79,0.18,3
2020-01-02 19:30:00,device_1,0.77,light bulb,Zone 5,421,31,0.04,CoAP,145,15.0,69,29,txn_523,pending,block_2932,node_3,successful,5,142,0.91,0.08,3
2020-01-02 19:35:00,device_2,4.42,smart appliance,Zone 3,170,49,0.045,FTP,146,20.3,74,67,txn_524,pending,block_9771,node_3,failed,4,274,0.76,0.03,2
2020-01-02 19:40:00,device_2,4.75,light bulb,Zone 2,3207,24,0.013,MQTT,113,31.0,45,21,txn_525,confirmed,block_7614,node_1,successful,2,214,0.76,0.16,2
2020-01-02 19:45:00,device_3,0.82,fan,Zone 2,2915,33,0.082,FTP,58,19.4,58,61,txn_526,pending,block_6982,node_2,successful,4,226,0.85,0.18,1
2020-01-02 19:50:00,device_5,4.33,heater,Zone 4,3276,38,0.008,FTP,144,34.5,52,16,txn_527,pending,block_9455,node_1,failed,2,287,0.79,0.06,2
2020-01-02 19:55:00,device_4,4.97,light bulb,Zone 2,1981,39,0.005,CoAP,121,21.0,33,98,txn_528,confirmed,block_2310,node_1,successful,1,93,0.87,0.15,1
2020-01-02 20:00:00,device_1,4.74,air conditioner,Zone 1,2270,19,0.032,MQTT,66,31.0,75,52,txn_529,confirmed,block_8045,node_3,failed,4,56,0.86,0.1,3
2020-01-02 20:05:00,device_4,0.14,air conditioner,Zone 2,427,18,0.087,FTP,136,22.2,65,27,txn_530,failed,block_7143,node_2,successful,1,266,0.94,0.17,2
2020-01-02 20:10:00,device_3,2.15,air conditioner,Zone 1,3478,21,0.081,HTTP,139,34.7,74,53,txn_531,confirmed,block_5345,node_1,failed,4,65,0.76,0.16,2
2020-01-02 20:15:00,device_3,4.39,light bulb,Zone 2,3691,29,0.005,CoAP,125,16.1,78,26,txn_532,confirmed,block_9977,node_2,failed,5,97,0.76,0.2,3
2020-01-02 20:20:00,device_5,1.21,air conditioner,Zone 4,3533,22,0.063,CoAP,53,22.4,56,63,txn_533,confirmed,block_9959,node_2,successful,3,132,0.71,0.07,1
2020-01-02 20:25:00,device_2,3.5,heater,Zone 1,1211,25,0.008,CoAP,69,25.5,37,43,txn_534,confirmed,block_7928,node_1,failed,3,33,0.74,0.17,3
2020-01-02 20:30:00,device_4,0.94,air conditioner,Zone 1,665,49,0.01,CoAP,86,20.2,59,39,txn_535,confirmed,block_8917,node_1,successful,5,86,0.76,0.05,2
2020-01-02 20:35:00,device_3,4.08,light bulb,Zone 1,2549,32,0.03,FTP,112,33.5,48,88,txn_536,pending,block_5961,node_2,failed,3,225,0.78,0.13,1
2020-01-02 20:40:00,device_1,0.57,smart appliance,Zone 2,4550,44,0.072,HTTP,70,24.3,35,67,txn_537,confirmed,block_2460,node_1,failed,4,300,0.8,0.09,3
2020-01-02 20:45:00,device_3,3.41,smart appliance,Zone 2,968,21,0.072,FTP,124,21.1,66,10,txn_538,pending,block_7134,node_2,failed,3,215,0.86,0.09,1
2020-01-02 20:50:00,device_4,4.31,light bulb,Zone 3,2324,8,0.077,FTP,121,15.1,35,60,txn_539,failed,block_8566,node_2,successful,3,103,0.83,0.12,3
2020-01-02 20:55:00,device_5,1.1,smart appliance,Zone 2,4432,7,0.087,FTP,148,18.8,39,39,txn_540,failed,block_1668,node_1,failed,2,126,0.77,0.03,2
2020-01-02 21:00:00,device_2,1.99,light bulb,Zone 1,1662,14,0.052,HTTP,80,19.8,32,59,txn_541,pending,block_2937,node_3,successful,2,245,0.95,0.02,3
2020-01-02 21:05:00,device_4,1.96,air conditioner,Zone 1,562,9,0.054,HTTP,67,23.6,51,2,txn_542,pending,block_2141,node_2,failed,3,289,0.85,0.02,1
2020-01-02 21:10:00,device_3,0.29,heater,Zone 1,1006,43,0.087,CoAP,133,26.9,33,66,txn_543,failed,block_1384,node_1,successful,5,51,0.93,0.08,1
2020-01-02 21:15:00,device_5,4.61,fan,Zone 2,4208,5,0.034,FTP,69,16.5,71,51,txn_544,failed,block_9910,node_3,successful,4,108,0.85,0.08,1
2020-01-02 21:20:00,device_1,0.23,fan,Zone 4,266,5,0.046,CoAP,132,20.3,30,78,txn_545,pending,block_1144,node_2,failed,3,47,0.9,0.16,2
2020-01-02 21:25:00,device_5,4.77,smart appliance,Zone 2,298,26,0.02,MQTT,57,23.2,38,8,txn_546,confirmed,block_5466,node_1,successful,2,76,0.75,0.05,1
2020-01-02 21:30:00,device_4,2.3,light bulb,Zone 3,1989,46,0.051,CoAP,84,20.2,66,6,txn_547,confirmed,block_8156,node_2,successful,4,44,0.7,0.07,1
2020-01-02 21:35:00,device_4,2.0,light bulb,Zone 3,1381,15,0.081,FTP,145,22.1,45,41,txn_548,pending,block_4961,node_2,failed,2,276,0.71,0.08,2
2020-01-02 21:40:00,device_3,2.66,heater,Zone 5,3516,15,0.071,MQTT,68,29.6,57,57,txn_549,confirmed,block_9166,node_2,failed,2,249,0.76,0.1,1
2020-01-02 21:45:00,device_1,2.08,fan,Zone 4,3971,18,0.031,HTTP,102,24.0,40,14,txn_550,confirmed,block_1486,node_3,failed,4,292,0.88,0.2,3
2020-01-02 21:50:00,device_1,3.28,fan,Zone 4,1876,8,0.09,FTP,62,28.5,38,51,txn_551,failed,block_1105,node_1,failed,2,250,0.82,0.14,3
2020-01-02 21:55:00,device_5,2.32,light bulb,Zone 3,567,9,0.045,HTTP,115,29.1,52,62,txn_552,failed,block_7291,node_3,failed,3,154,0.72,0.03,3
2020-01-02 22:00:00,device_4,2.14,heater,Zone 1,854,13,0.058,MQTT,122,17.3,49,16,txn_553,confirmed,block_3442,node_2,failed,5,135,0.86,0.14,1
2020-01-02 22:05:00,device_5,2.65,light bulb,Zone 3,1829,7,0.061,MQTT,125,17.3,58,100,txn_554,confirmed,block_3812,node_1,failed,2,152,0.84,0.11,3
2020-01-02 22:10:00,device_2,2.48,air conditioner,Zone 1,2410,34,0.024,HTTP,60,24.3,48,58,txn_555,confirmed,block_3399,node_2,failed,5,182,0.92,0.04,2
2020-01-02 22:15:00,device_4,0.15,air conditioner,Zone 3,1252,18,0.015,HTTP,70,21.5,73,58,txn_556,failed,block_4280,node_3,successful,3,59,0.72,0.09,3
2020-01-02 22:20:00,device_4,0.36,light bulb,Zone 1,2213,19,0.048,HTTP,122,32.7,67,66,txn_557,failed,block_3382,node_3,successful,3,159,0.79,0.13,1
2020-01-02 22:25:00,device_4,4.54,smart appliance,Zone 3,849,24,0.052,HTTP,77,22.8,50,22,txn_558,pending,block_7242,node_1,successful,3,293,0.83,0.14,3
2020-01-02 22:30:00,device_5,1.95,light bulb,Zone 4,3878,15,0.087,HTTP,141,23.2,71,65,txn_559,failed,block_4870,node_2,successful,5,215,0.82,0.18,3
2020-01-02 22:35:00,device_3,4.99,smart appliance,Zone 5,825,46,0.002,MQTT,115,34.1,35,26,txn_560,confirmed,block_3951,node_2,successful,5,56,0.79,0.18,1
2020-01-02 22:40:00,device_2,3.61,light bulb,Zone 4,2217,9,0.047,MQTT,116,31.4,33,42,txn_561,failed,block_6564,node_3,successful,5,160,0.85,0.02,1
2020-01-02 22:45:00,device_4,1.84,light bulb,Zone 3,4407,15,0.054,HTTP,147,34.0,44,46,txn_562,failed,block_6081,node_2,successful,4,158,0.71,0.12,1
2020-01-02 22:50:00,device_4,2.48,smart appliance,Zone 3,3704,14,0.032,FTP,123,20.3,42,98,txn_563,failed,block_4849,node_1,successful,2,92,0.84,0.04,3
2020-01-02 22:55:00,device_3,1.28,fan,Zone 1,3516,30,0.078,FTP,137,34.2,43,80,txn_564,confirmed,block_3869,node_2,successful,1,216,0.95,0.04,2
2020-01-02 23:00:00,device_5,2.58,light bulb,Zone 3,3716,28,0.02,MQTT,100,20.1,36,30,txn_565,failed,block_8713,node_1,successful,5,267,0.81,0.11,1
2020-01-02 23:05:00,device_2,2.37,smart appliance,Zone 1,3701,7,0.044,HTTP,97,23.4,72,51,txn_566,confirmed,block_4230,node_3,failed,5,50,0.91,0.11,1
2020-01-02 23:10:00,device_1,0.66,smart appliance,Zone 4,1370,21,0.052,CoAP,61,22.8,77,60,txn_567,pending,block_4027,node_3,successful,3,65,0.86,0.07,2
2020-01-02 23:15:00,device_4,1.25,light bulb,Zone 1,2172,15,0.098,CoAP,70,16.9,48,95,txn_568,pending,block_1688,node_3,failed,5,82,0.74,0.06,1
2020-01-02 23:20:00,device_3,1.34,fan,Zone 5,3441,41,0.034,CoAP,68,23.6,75,100,txn_569,failed,block_8532,node_1,failed,3,111,0.88,0.11,3
2020-01-02 23:25:00,device_2,1.88,air conditioner,Zone 4,594,23,0.017,FTP,113,30.6,79,22,txn_570,failed,block_5098,node_2,failed,2,276,0.91,0.11,3
2020-01-02 23:30:00,device_2,2.17,smart appliance,Zone 5,222,37,0.066,CoAP,57,21.1,45,85,txn_571,pending,block_5397,node_2,failed,3,70,0.86,0.1,2
2020-01-02 23:35:00,device_5,3.51,smart appliance,Zone 1,4385,47,0.024,FTP,94,21.8,79,41,txn_572,failed,block_1413,node_2,successful,5,89,0.84,0.04,3
2020-01-02 23:40:00,device_2,1.5,light bulb,Zone 3,3593,33,0.096,MQTT,133,34.3,68,0,txn_573,failed,block_1370,node_1,failed,3,198,0.86,0.17,1
2020-01-02 23:45:00,device_1,2.68,light bulb,Zone 5,641,32,0.048,CoAP,69,27.9,70,52,txn_574,failed,block_9817,node_2,failed,5,58,0.76,0.06,2
2020-01-02 23:50:00,device_1,2.87,heater,Zone 4,4398,27,0.002,FTP,110,27.5,34,47,txn_575,failed,block_6652,node_2,failed,2,238,0.75,0.06,2
2020-01-02 23:55:00,device_3,4.27,light bulb,Zone 4,1582,50,0.025,FTP,93,17.9,64,89,txn_576,failed,block_9026,node_3,failed,3,216,0.95,0.04,2
2020-01-03 00:00:00,device_4,0.74,smart appliance,Zone 5,3908,25,0.064,MQTT,135,22.2,67,62,txn_577,pending,block_5976,node_1,failed,5,149,0.75,0.02,1
2020-01-03 00:05:00,device_5,0.93,smart appliance,Zone 1,2927,47,0.001,MQTT,118,30.1,74,89,txn_578,failed,block_2844,node_3,successful,5,120,0.9,0.15,2
2020-01-03 00:10:00,device_4,0.95,light bulb,Zone 5,321,20,0.033,MQTT,144,30.8,72,36,txn_579,failed,block_3328,node_3,failed,3,294,0.86,0.07,2
2020-01-03 00:15:00,device_1,0.32,heater,Zone 1,4884,24,0.042,HTTP,90,29.4,52,24,txn_580,confirmed,block_6809,node_1,failed,1,80,0.84,0.18,3
2020-01-03 00:20:00,device_1,3.54,heater,Zone 4,4653,10,0.095,HTTP,97,15.6,59,73,txn_581,failed,block_9725,node_2,successful,2,33,0.79,0.13,2
2020-01-03 00:25:00,device_1,4.31,air conditioner,Zone 5,2493,46,0.086,CoAP,72,25.5,40,96,txn_582,confirmed,block_5892,node_2,failed,1,282,0.77,0.05,2
2020-01-03 00:30:00,device_1,1.27,heater,Zone 3,4012,45,0.068,MQTT,124,30.6,80,26,txn_583,confirmed,block_8791,node_3,successful,2,119,0.82,0.06,3
2020-01-03 00:35:00,device_3,3.52,smart appliance,Zone 1,4955,48,0.049,CoAP,50,26.8,33,16,txn_584,confirmed,block_5999,node_2,successful,4,81,0.86,0.07,3
2020-01-03 00:40:00,device_1,3.15,heater,Zone 1,4438,17,0.035,FTP,127,20.7,62,30,txn_585,confirmed,block_1656,node_1,failed,3,116,0.86,0.07,1
2020-01-03 00:45:00,device_4,3.47,air conditioner,Zone 3,4724,38,0.084,HTTP,94,33.7,44,8,txn_586,failed,block_1816,node_3,failed,3,85,0.89,0.1,2
2020-01-03 00:50:00,device_3,3.09,light bulb,Zone 2,539,33,0.068,FTP,133,22.3,68,50,txn_587,confirmed,block_7155,node_2,failed,1,189,0.72,0.13,1
2020-01-03 00:55:00,device_5,2.19,smart appliance,Zone 2,2691,19,0.078,CoAP,142,27.3,43,62,txn_588,failed,block_9721,node_3,failed,2,267,0.85,0.13,1
2020-01-03 01:00:00,device_2,3.73,light bulb,Zone 4,1722,28,0.052,FTP,92,15.6,48,76,txn_589,confirmed,block_5284,node_2,successful,5,213,0.85,0.06,1
2020-01-03 01:05:00,device_2,4.33,light bulb,Zone 1,4988,44,0.059,HTTP,91,23.8,33,1,txn_590,failed,block_3057,node_3,successful,3,82,0.91,0.17,2
2020-01-03 01:10:00,device_5,1.43,heater,Zone 4,4885,25,0.09,MQTT,67,22.9,39,73,txn_591,confirmed,block_8549,node_1,successful,4,243,0.75,0.06,1
2020-01-03 01:15:00,device_5,1.16,air conditioner,Zone 1,2393,44,0.002,HTTP,150,28.1,32,44,txn_592,confirmed,block_4483,node_1,successful,2,146,0.82,0.16,3
2020-01-03 01:20:00,device_4,1.28,light bulb,Zone 4,4503,6,0.06,FTP,125,34.0,51,71,txn_593,confirmed,block_7025,node_2,successful,4,270,0.92,0.16,2
2020-01-03 01:25:00,device_4,0.81,smart appliance,Zone 1,4521,26,0.033,FTP,75,33.2,70,57,txn_594,failed,block_5964,node_3,successful,2,73,0.77,0.05,2
2020-01-03 01:30:00,device_3,3.51,heater,Zone 2,3991,13,0.041,CoAP,53,22.8,37,24,txn_595,pending,block_3294,node_3,failed,3,47,0.74,0.17,2
2020-01-03 01:35:00,device_3,4.04,light bulb,Zone 1,338,11,0.089,FTP,137,27.1,33,53,txn_596,failed,block_5832,node_2,failed,5,278,0.93,0.11,1
2020-01-03 01:40:00,device_5,3.04,smart appliance,Zone 1,473,5,0.013,CoAP,70,32.5,36,41,txn_597,failed,block_4721,node_3,failed,5,172,0.9,0.08,3
2020-01-03 01:45:00,device_3,2.37,smart appliance,Zone 4,4458,10,0.063,HTTP,86,17.0,37,58,txn_598,pending,block_3158,node_3,failed,1,150,0.84,0.15,2
2020-01-03 01:50:00,device_1,0.19,heater,Zone 2,1309,12,0.006,HTTP,80,19.6,60,53,txn_599,failed,block_5823,node_2,successful,1,186,0.91,0.07,2
2020-01-03 01:55:00,device_2,1.04,fan,Zone 1,805,9,0.017,FTP,96,15.3,66,0,txn_600,confirmed,block_9074,node_3,successful,4,38,0.8,0.03,1
2020-01-03 02:00:00,device_1,1.68,fan,Zone 5,256,22,0.036,CoAP,73,23.8,55,33,txn_601,pending,block_2935,node_1,successful,2,298,0.93,0.16,1
2020-01-03 02:05:00,device_1,4.17,light bulb,Zone 2,1639,28,0.017,CoAP,84,31.9,70,83,txn_602,confirmed,block_3298,node_2,failed,3,189,0.72,0.15,2
2020-01-03 02:10:00,device_3,2.66,light bulb,Zone 5,1255,45,0.031,CoAP,127,18.5,32,46,txn_603,pending,block_7231,node_3,failed,1,280,0.92,0.1,3
2020-01-03 02:15:00,device_2,1.24,smart appliance,Zone 2,4822,50,0.053,CoAP,134,31.8,78,37,txn_604,failed,block_9753,node_2,failed,4,194,0.78,0.1,1
2020-01-03 02:20:00,device_4,0.7,heater,Zone 5,288,11,0.053,MQTT,135,23.4,48,8,txn_605,confirmed,block_3385,node_3,successful,5,208,0.74,0.08,1
2020-01-03 02:25:00,device_5,4.08,light bulb,Zone 2,3557,6,0.024,CoAP,147,26.9,63,34,txn_606,pending,block_5841,node_3,failed,1,273,0.79,0.1,1
2020-01-03 02:30:00,device_1,2.97,fan,Zone 1,641,29,0.085,FTP,107,20.6,73,76,txn_607,failed,block_8272,node_1,successful,5,220,0.71,0.03,1
2020-01-03 02:35:00,device_5,0.86,light bulb,Zone 5,4548,30,0.066,CoAP,69,29.1,49,6,txn_608,pending,block_3879,node_1,successful,3,155,0.81,0.01,1
2020-01-03 02:40:00,device_5,0.93,air conditioner,Zone 3,274,17,0.075,CoAP,132,28.3,56,81,txn_609,pending,block_1008,node_3,successful,2,173,0.87,0.15,2
2020-01-03 02:45:00,device_2,3.06,air conditioner,Zone 5,743,20,0.018,CoAP,85,20.2,52,73,txn_610,failed,block_7825,node_3,successful,4,100,0.94,0.02,2
2020-01-03 02:50:00,device_3,1.1,smart appliance,Zone 5,1486,33,0.006,FTP,134,31.4,61,59,txn_611,confirmed,block_1644,node_1,failed,4,276,0.86,0.06,3
2020-01-03 02:55:00,device_5,2.49,air conditioner,Zone 5,2039,6,0.01,FTP,78,26.1,77,54,txn_612,failed,block_8902,node_1,failed,5,204,0.9,0.05,2
2020-01-03 03:00:00,device_2,0.98,heater,Zone 5,2338,31,0.012,CoAP,89,18.2,46,92,txn_613,pending,block_4141,node_3,successful,1,173,0.95,0.19,2
2020-01-03 03:05:00,device_4,2.55,fan,Zone 3,4512,31,0.047,FTP,88,25.6,34,48,txn_614,pending,block_1192,node_3,successful,5,290,0.75,0.2,3
2020-01-03 03:10:00,device_4,1.82,light bulb,Zone 1,1509,14,0.048,CoAP,92,15.4,65,14,txn_615,pending,block_1309,node_2,failed,3,116,0.87,0.16,3
